       7.0136     145.5397
       7.2633     147.6031
       7.8230     119.4885
       7.4813     156.2379
       7.0457     153.0192
       7.5044     150.0114
       7.3524     143.1364
       7.1648     132.1344
       7.4355     135.4467
       7.2696     142.2378
       7.0266     145.4270
       7.1939     153.3196
       7.2106     164.9717
       7.2576     142.2707
       7.2664     142.8978
       7.1887     158.6356
       7.0429     147.4035
       7.8290     151.7273
       7.5747     154.8983
       7.4170     153.7578
       7.6035     124.6255
       7.3961     154.9701
       7.1276     155.7863
       7.3298     137.8625
       6.9185     151.9242
       8.2409     108.8111
       7.7396     108.0665
       7.2085     158.9852
       8.8509     154.0181
       8.4785     154.8455
       8.5542     163.9691
       8.3944     149.5383
       8.4650     151.6804
       8.6327     149.8361
       8.2922     163.4808
       7.8905     164.1184
       7.2926     165.0374
       7.5316      82.4167
       7.1543      89.5161
       7.6114      92.4946
       7.5410      95.9116
       7.2224      74.5090
       8.1371      88.4420
       7.6121     100.6082
       7.8619      89.4067
       7.1579      90.7706
       7.5827      92.6508
       7.0548     161.5759
       8.0216     158.6315
       7.5599      87.3964
       7.3267      99.7472
       7.6319      93.1497
       7.6661      98.9383
       6.9982     148.2119
       7.2038     159.8412
       7.4722     143.5189
       7.3392     138.4619
       7.3765      93.6051
       7.4205     102.1497
       7.3926     141.7407
       7.4555     144.1521
       7.1810     134.8156
       7.2122     141.6134
       7.0177     148.4790
       6.9769     143.7367
       6.7669     158.9928
       6.8611     153.6464
       6.6527     145.9475
       7.0870     156.3067
       7.0571     154.4622
       7.0470     161.1387
       7.0021     154.9165
       6.9310     172.1622
       7.1446      76.2600
       7.1673      86.0881
       6.8408      65.2845
       6.8657      87.1753
       6.8466      74.7037
       7.3432      82.3821
       6.9494      85.3874
       7.4216      73.3483
       7.2534      89.9158
       6.9936      99.8855
       7.3052     141.7971
       7.0196     136.5377
       7.0477      96.2049
       7.1247      94.4338
       7.0960      87.6284
       7.3427     110.1389
       7.1676      74.9038
       7.3765      84.2335
       6.8160     148.3683
       7.3549     140.9305
       7.2182      83.9150
       6.8607      87.8815
       7.3411      91.7687
       7.3268      82.5800
       7.3256      79.1213
       7.4861      87.3538
       6.9290      97.5789
       6.7030      79.7658
       7.1544      81.6585
       7.1488      98.2685
       7.2322      87.9096
       7.1480      77.6495
       6.9704     163.1356
       6.5310     155.2197
       6.8596     161.0317
       6.8610     158.7393
       6.7116     162.0049
       6.7001     167.9406
       6.8081     154.8522
       6.6659     158.3527
       6.7874     158.7818
       6.4557     161.1066
       7.1209     151.6313
       6.7130     158.2415
       7.9215      82.5514
       7.3767      83.4825
       7.3822      90.1026
       7.1914      96.4921
       7.2540     158.0381
       7.4593     154.1055
       7.8627     161.6139
       7.4393     161.8078
       7.0245     166.6113
       7.1283     161.8153
       6.9833     155.5913
       6.8980     142.2229
       7.3212      97.1681
       7.6425      90.8010
       6.7395     161.0687
       7.2225     166.2914
       7.2285      86.0109
       7.1393      78.3850
       6.7947      85.4276
       7.3863      85.0602
       8.7032     171.8436
       8.1395     174.7599
       6.9655      70.6711
       7.1739      82.1856
       7.5543      80.0949
       7.1806      91.8238
       7.1696      98.9936
       7.1917      91.1984
       7.3609     145.5708
       7.1313     149.7847
       6.7004     160.5222
       7.0507     154.2387
       6.9852     151.6938
       7.3506     147.9358
       7.1084     147.6893
       7.2655     151.3931
       7.6521     151.6109
       6.8058     161.5611
       7.1546     147.9168
       7.2334     151.9307
       7.3020     144.5603
       7.6005     156.8607
       6.9643     141.2248
       7.7746     135.6262
       7.4910     145.8887
       7.6865     137.3081
       7.1786     132.0319
       7.8073     141.1889
       7.2941      88.7474
       7.0905      82.7113
       7.0086      77.3653
       7.2857      86.5232
       7.6301      86.7330
       7.2116      87.7206
       7.6336     138.2254
       6.9659     158.3976
       6.8907     159.7389
       7.0146     155.7878
       7.4471      92.9463
       7.2120      71.3933
       7.0713      88.7244
       7.2116      64.0024
       7.2347      96.7611
       7.4144      89.5234
       6.9365      80.2892
       7.6413      87.0873
       6.9639      78.2630
       6.8525      80.9431
       7.1420     132.5061
       7.4763     140.2619
       7.3808     150.8418
       7.4189     136.8299
       6.6554      73.9174
       7.3399      75.1467
       6.9199      69.2276
       7.1529      82.4405
       7.6100      81.8292
       7.2388      91.8185
       6.5388      63.0733
       6.7306      73.1168
       6.9973      89.8649
       7.1637      89.4550
       7.3480     128.5545
       6.8072     138.0693
       7.6566      90.0159
       8.3816     103.8408
       8.5266     104.9285
       8.2590      97.9451
       7.6960      90.1506
       7.4423      85.3371
       7.1402      84.7804
       7.3893      53.7695
       7.2859     164.0463
       7.2349     159.2681
       6.4084      69.6246
       7.1455      77.7424
       7.2381      74.1325
       7.0530      74.8061
       7.3123      79.2899
       7.2843      84.7589
       7.3155     149.6279
       7.0680     141.5325
       6.5378     157.1478
       7.4811     149.1403
       6.9305     146.4489
       6.6929     165.9436
       6.8971     154.3628
       6.8212     156.5668
       7.0945     150.3089
       7.1496     157.5483
       7.8651      73.3347
       7.2666      91.3899
       7.4437      87.1520
       7.9927      73.5854
       7.8572      79.7390
       7.5726      89.3095
       7.6633     153.7993
       7.1653     149.3385
       7.3188      85.0039
       7.4476      87.1291
       7.3889     147.0634
       6.9564     145.9684
       7.0388     146.0984
       7.4538     129.7827
       7.5895     142.9215
       7.3579     129.6151
       7.0252     148.7755
       7.7583     157.6692
       7.9937      84.0610
       7.7073      84.3714
       7.4071      77.6296
       7.7147      68.7194
       7.4598      93.7191
       7.6727      77.6076
       7.5327      84.6327
       8.0974      80.0451
       7.9163      79.9021
       7.4616      69.2338
       7.3056     153.9708
       7.0278     139.4635
       8.1460      80.0517
       7.6387      89.9534
       7.5830      83.5281
       8.0481      75.7926
       8.2061      87.2991
       8.1568      77.6768
       7.6300      89.7076
       7.6650      91.5654
       7.9829      87.0342
       7.5837      75.0956
       7.8376      93.8894
       7.7819      98.2154
       7.4041      64.8529
       7.4664      82.4891
       8.4466      64.6079
       7.2581      82.1152
       8.0335     102.2238
       7.9648      82.5897
       7.4793      90.4295
       8.3613      87.6014
       6.2582      73.9805
       6.0426      75.7444
       7.9299      92.7982
       7.7262      93.0544
       6.5686      78.8107
       6.8345      97.3332
       7.4506      85.3205
       7.1171      80.0562
       6.8680      74.0845
       6.8598      75.8815
       7.0572      71.0717
       7.2697      82.9773
       6.8052      64.4954
       6.8557      71.6515
       6.9509      61.0373
       6.8840      51.8158
       7.0559      75.2413
       6.7550      57.0792
       8.1966     143.5897
       8.5000     138.8491
       7.8628     142.6555
       8.3986     129.8452
       8.1208     145.1622
       7.9099     128.3674
       7.6908     133.6268
       7.1215     149.4076
       7.4805     141.3632
       7.3254     152.9071
       7.1468     146.5688
       7.0748     149.7077
       7.4407     152.6627
       7.2002     136.5901
       7.0459     147.3810
       7.0992     151.9372
       6.9755     152.0692
       7.3010     141.7063
       7.2868     153.5341
       7.0573     141.0504
       9.2704     109.2894
       9.6403     111.0169
       9.6232     121.9879
       9.5270     119.9535
       8.5450     125.3471
       8.0447     132.1075
       7.3708      90.8519
       7.6147      84.6618
       7.8497      85.7787
       7.7460     103.4760
       7.4309      87.4848
       7.3798      74.6756
       7.5312      91.1458
       7.6117      86.6474
       7.6079      85.7052
       7.7215      75.0707
       7.4195      82.4319
       7.9341     102.6503
       7.8290      93.7590
       7.2412      89.4783
       7.3823      85.1744
       7.5225      94.7560
       7.6416      86.7551
       7.5704      99.8675
       7.7316     103.3842
       7.6140      83.5313
       6.8790      97.7385
       7.2149      88.1312
       7.7236     104.1881
       7.5867      89.7227
       7.0548      83.2286
       7.5996      84.9790
       7.1683      85.0729
       7.6743      82.2281
       7.4117      88.8092
       7.0913      76.3471
       7.0377      89.5875
       7.5553      93.8742
       8.1266      96.4605
       8.3567      81.2520
       8.1959      84.9322
       7.7313      93.9694
       7.7230      81.2368
       7.1923      74.5490
       7.1171      77.6646
       6.8935      73.3397
       6.6744      81.7794
       7.0484      88.0700
       7.4205      99.1403
       7.5321      85.0363
       7.2768      85.8345
       7.0564      87.1465
       7.6994      90.8314
       7.4658     105.1386
       7.0640      83.5477
       6.7821      79.6213
       6.6322      75.4504
       6.7478      80.5549
       7.3928      86.0943
       7.3175      93.9369
       7.0836      87.6084
       7.2508      86.6206
       7.8661     168.1668
       7.2051     160.0483
       7.0499     160.4577
       6.6251     155.9605
       7.3302     156.2820
       6.7562     139.0012
       7.8779      97.9509
       7.9111      83.8082
       7.1206     136.8975
       6.6958     154.8794
       6.5310     162.8508
       6.8542     149.0832
       7.5313      75.3929
       7.0426      76.1619
       7.3405      72.3431
       7.3545      80.2854
       7.4405      81.8215
       7.9432     102.1721
       7.5906      81.1049
       8.1067      88.0014
       8.2621      82.3152
       7.8675      80.3437
       8.7190     122.2545
       8.7289     113.4183
       7.8663      87.1890
       8.1351      74.5852
       8.3812     124.6341
       8.5790     126.4588
       9.2172     122.0574
       8.8198     111.8534
       8.2980     117.7458
       8.5649     110.8356
       8.2951     121.0138
       8.6186     118.2700
       8.4427     116.1859
       8.5139     109.4988
       7.8534      79.1916
       7.5836      84.2942
       7.7522      78.2287
       7.2874      84.5809
       7.3912      78.6600
