       4.0547      69.9237
       4.1518      69.1579
       4.0786      68.6955
       4.0549      68.7691
       4.0952      71.6846
       4.0721      70.2204
       4.1939      67.7866
       4.3432      66.9008
       4.2525      73.6481
       4.0402      72.6654
       4.1764      67.7868
       4.1744      78.8682
       3.9989      73.3279
       4.0910      67.2744
       4.2892      65.6036
       4.0248      72.0286
       4.0190      71.8371
       4.0719      72.6004
       4.2038      71.6190
       4.2894      73.8138
       4.2715      76.1225
       4.1456      66.8747
       4.0192      79.1324
       4.3293      65.4182
       4.0429      72.3073
       4.2183      67.9418
       4.2553      68.6831
       4.0872      73.1198
       4.0529      73.1714
       4.2315      74.6480
       4.0653      77.1960
       4.2897      74.3156
       4.1755      80.8566
       4.1703      71.2260
       3.9546      76.4967
       4.0204      69.5355
       3.9660      67.8402
       4.0597      71.4634
       4.0120      70.0325
       4.2846      64.8607
       4.1072      68.7568
       4.2311      73.8518
       4.0997      70.9494
       4.3552      69.7201
       4.3426      70.1720
       4.0687      71.9753
       4.2927      70.1259
       4.0614      74.9676
       4.4778      73.0712
       4.1016      66.6330
       4.3559      60.1137
       4.0571      76.5040
       4.2484      63.0881
       4.1958      66.0329
       4.5053      70.0734
       4.2367      72.4880
       4.5169      75.7506
       4.3849      58.0715
       4.5077      70.3802
       4.3006      66.4717
       3.9553      71.8354
       4.3534      62.8284
       4.1414      65.6053
       4.2265      71.3387
       4.1126      69.5885
       4.0549      68.2474
       4.0502      64.5109
       4.0151      75.1685
       4.0242      73.8594
       4.1446      72.0695
       4.1974      69.9671
       3.9729      71.9538
       4.1881      69.1703
       4.1503      61.7226
       4.6527      54.8733
       4.1858      66.8722
       4.1878      66.9868
       4.0175      71.7722
       4.0626      75.6736
       4.0311      74.9147
       4.1139      65.3204
       4.0230      64.4993
       4.0151      56.8439
       3.9642      63.3496
       4.1045      65.8920
       4.0768      64.9191
       4.1487      65.3949
       4.0732      66.0750
       4.1793      58.5270
       5.5385      59.9757
       5.2090      65.1304
       5.1159      63.1577
       5.4006      52.2746
       4.7771      60.8387
       5.1278      58.6542
       5.1562      61.3345
       5.1925      57.1867
       5.1551      65.0428
       5.6022      56.9949
       4.4534      58.2269
       5.4131      56.6880
       5.2331      67.6749
       5.1040      64.5294
       4.9965      69.6654
       5.3446      62.6378
       4.9426      63.7194
       5.4582      59.5685
       5.6221      53.8451
       5.2988      67.6545
       4.2860      69.7989
       4.0167      58.4731
       4.4400      66.7672
       4.1273      66.3831
       4.1539      62.4575
       3.9394      65.9798
       4.4537      52.1146
       4.2583      47.6256
       4.2706      60.2483
       4.1682      54.8034
       4.1574      67.9250
       4.2178      65.0724
       4.3475      64.6392
       4.4249      63.0028
       4.8386      50.0242
       4.4127      55.6825
       4.3459      55.7495
       4.1438      64.0482
       4.2336      59.1818
       4.2049      57.2755
       4.0570      56.8172
       3.9553      72.1123
       4.2244      60.9913
       4.2992      64.4822
       4.1249      60.4146
       4.2156      58.3249
       4.0460      57.4847
       4.1567      53.8542
       4.0201      60.5951
       4.4376      55.5402
       4.2770      53.0560
       4.6199      46.0789
       3.9385      64.2835
       4.5448      49.5015
       4.7831      61.1803
       4.2053      59.3068
       4.3561      60.3533
       3.9450      56.4709
       4.0974      68.2278
       4.1046      59.1116
       4.0898      56.4201
       4.4690      58.7044
       4.5089      52.6293
       4.2078      55.3545
       4.2310      62.8237
       4.0237      64.0847
       4.3093      55.1545
       4.4946      52.9080
       4.3770      61.7022
       4.6943      61.4519
       4.3943      59.7982
       4.3686      62.4240
       4.3514      58.6396
       4.0451      60.9496
       4.2853      57.1115
       4.2558      57.6232
       3.8878      68.1692
       4.2276      54.5723
       4.2072      60.9768
       4.2085      67.3508
       4.1179      57.3898
       4.1120      53.5475
       4.3370      55.1889
       4.1548      56.4942
       4.1620      46.1532
       4.2496      52.6696
       4.1271      58.6681
       4.4014      58.2198
       4.7171      57.1364
       4.8569      48.1343
       4.6051      50.6876
       4.2795      63.9786
       4.4503      54.9392
       4.2765      55.5284
       4.2170      58.8311
       4.0865      64.1109
       4.2135      58.6371
       4.2994      59.7179
       4.0242      65.1914
       3.8373      69.7696
       4.7565      55.7946
       4.7284      59.9251
       4.1234      61.0706
       4.3463      57.5703
       4.2769      58.8669
       4.2406      52.4326
       4.1492      51.3043
       4.0002      64.6019
       4.1985      58.8661
       4.7542      56.8631
       4.2158      52.5586
       4.2199      62.1904
       4.0986      61.0150
       4.1710      61.6983
       3.9800      66.5096
       4.1052      57.0066
       4.3004      50.6365
       4.6668      50.5538
       4.3969      56.5423
       4.2912      56.9048
       4.0461      57.8565
       4.3121      57.6585
       4.2554      56.4524
       4.1762      62.4791
       4.0974      61.6479
       3.9305      59.8289
       4.0910      63.8524
       4.8586      73.1992
       4.2077      71.7004
       4.0274      67.3909
       4.0050      70.0705
       3.9023      72.4443
       4.0131      57.7783
       4.2827      64.5044
       4.0043      63.3591
       4.0503      58.0602
       4.1156      60.7599
       4.1019      67.1713
       4.0987      63.1860
       3.9926      65.5921
       4.0887      64.6454
       4.0678      62.2563
       4.2138      59.1983
       4.2901      59.5589
       4.0696      57.1663
       4.4464      48.0847
       4.2036      60.1318
       3.9776      67.6730
       4.3605      67.3843
       4.1521      62.8016
       3.9561      68.8824
       4.4747      60.7103
       4.2503      58.4178
       4.3538      60.2636
       4.0723      67.2455
       3.9486      64.5834
       4.1401      68.7406
       4.0552      69.1280
       4.1180      61.1416
       3.9111      67.2858
       4.0757      60.2498
       4.3569      57.3527
       4.1547      61.1917
       4.0077      54.9165
       5.0966      71.5227
       5.4209      75.4296
       4.1601      57.0157
