       7.0136     145.5397	1.1707356371936113
       7.2633     147.6031	0.8288453000578553
       7.8230     119.4885	1.546678569473599
       7.4813     156.2379	0.9626579692807606
       7.0457     153.0192	0.6592806849279018
       7.5044     150.0114	0.9930541474965997
       7.3524     143.1364	0.9930541474965997
       7.1648     132.1344	1.8116094711114732
       7.4355     135.4467	1.4778360085427753
       7.2696     142.2378	1.1311235092987522
       7.0266     145.4270	1.1707356371936113
       7.1939     153.3196	0.6229713441833473
       7.2106     164.9717	1.4155603370586292
       7.2576     142.2707	1.1311235092987522
       7.2664     142.8978	1.1311235092987522
       7.1887     158.6356	0.8288453000578553
       7.0429     147.4035	0.9930541474965997
       7.8290     151.7273	1.4155603370586292
       7.5747     154.8983	1.0937762016957304
       7.4170     153.7578	0.9336131876169782
       7.6035     124.6255	1.2129051069049002
       7.3961     154.9701	1.1311235092987522
       7.1276     155.7863	0.7821540129919224
       7.3298     137.8625	1.257985049134474
       6.9185     151.9242	0.9626579692807606
       8.2409     108.8111	1.0249336407649068
       7.7396     108.0665	1.3587071033336047
       7.2085     158.9852	0.6229713441833473
       8.8509     154.0181	1.3587071033336047
       8.4785     154.8455	1.3587071033336047
       8.5542     163.9691	1.6236380049714798
       8.3944     149.5383	1.4155603370586292
       8.4650     151.6804	1.257985049134474
       8.6327     149.8361	1.3064071981397163
       8.2922     163.4808	1.6236380049714798
       7.8905     164.1184	1.8116094711114732
       7.2926     165.0374	1.4778360085427753
       7.5316      82.4167	0.40060246258398013
       7.1543      89.5161	0.1700689764054797
       7.6114      92.4946	0.42622927655833287
       7.5410      95.9116	0.5401517797187312
       7.2224      74.5090	0.6592806849279018
       8.1371      88.4420	0.7600027391270325
       7.6121     100.6082	1.0249336407649068
       7.8619      89.4067	0.509755601502893
       7.1579      90.7706	0.307100371349164
       7.5827      92.6508	0.43942972551960047
       7.0548     161.5759	0.8050826813566054
       8.0216     158.6315	2.0765403727493474
       7.5599      87.3964	0.21577991820123454
       7.3267      99.7472	1.1311235092987522
       7.6319      93.1497	0.42622927655833287
       7.6661      98.9383	0.9058047355557362
       6.9982     148.2119	0.9336131876169782
       7.2038     159.8412	0.6229713441833473
       7.4722     143.5189	1.0937762016957304
       7.3392     138.4619	0.9058047355557362
       7.3765      93.6051	0.3292516452140539
       7.4205     102.1497	1.6236380049714798
       7.3926     141.7407	1.1311235092987522
       7.4555     144.1521	0.8791316443362023
       7.1810     134.8156	1.3064071981397163
       7.2122     141.6134	1.3587071033336047
       7.0177     148.4790	0.7821540129919224
       6.9769     143.7367	1.257985049134474
       6.7669     158.9928	0.9930541474965997
       6.8611     153.6464	0.6977270676428855
       6.6527     145.9475	1.7108874169123434
       7.0870     156.3067	0.6977270676428855
       7.0571     154.4622	0.509755601502893
       7.0470     161.1387	1.0584486793177321
       7.0021     154.9165	0.6977270676428855
       6.9310     172.1622	2.529442740527216
       7.1446      76.2600	0.4132902398830094
       7.1673      86.0881	0.4132902398830094
       6.8408      65.2845	1.7108874169123434
       6.8657      87.1753	0.6592806849279018
       6.8466      74.7037	0.9626579692807606
       7.3432      82.3821	0.2063783171500333
       6.9494      85.3874	0.40060246258398013
       7.4216      73.3483	0.8535048303618478
       7.2534      89.9158	0.2063783171500333
       6.9936      99.8855	1.0584486793177321
       7.3052     141.7971	1.3064071981397163
       7.0196     136.5377	1.8116094711114732
       7.0477      96.2049	1.0937762016957304
       7.1247      94.4338	0.6977270676428855
       7.0960      87.6284	0.4529023677778685
       7.3427     110.1389	1.7108874169123434
       7.1676      74.9038	0.7178332694157428
       7.3765      84.2335	0.21577991820123454
       6.8160     148.3683	1.257985049134474
       7.3549     140.9305	1.1311235092987522
       7.2182      83.9150	0.4807108198391097
       6.8607      87.8815	0.6592806849279018
       7.3411      91.7687	0.3639536050741876
       7.3268      82.5800	0.2063783171500333
       7.3256      79.1213	0.37594293227998765
       7.4861      87.3538	0.42622927655833287
       6.9290      97.5789	1.1707356371936113
       6.7030      79.7658	1.0584486793177321
       7.1544      81.6585	0.3521803135787378
       7.1488      98.2685	1.0249336407649068
       7.2322      87.9096	0.296300125454243
       7.1480      77.6495	0.4132902398830094
       6.9704     163.1356	0.9626579692807606
       6.5310     155.2197	2.2645118388893426
       6.8596     161.0317	0.9626579692807606
       6.8610     158.7393	1.0249336407649068
       6.7116     162.0049	1.7108874169123434
       6.7001     167.9406	2.0765403727493474
       6.8081     154.8522	1.257985049134474
       6.6659     158.3527	1.7108874169123434
       6.7874     158.7818	0.9930541474965997
       6.4557     161.1066	2.529442740527216
       7.1209     151.6313	0.7600027391270325
       6.7130     158.2415	1.257985049134474
       7.9215      82.5514	0.5401517797187312
       7.3767      83.4825	0.4950718374891574
       7.3822      90.1026	0.19711007664628877
       7.1914      96.4921	0.8791316443362023
       7.2540     158.0381	0.9626579692807606
       7.4593     154.1055	1.2129051069049002
       7.8627     161.6139	1.3064071981397163
       7.4393     161.8078	1.1311235092987522
       7.0245     166.6113	1.3064071981397163
       7.1283     161.8153	1.0937762016957304
       6.9833     155.5913	0.6782211415208845
       6.8980     142.2229	1.546678569473599
       7.3212      97.1681	0.7178332694157428
       7.6425      90.8010	0.34061540990198935
       6.7395     161.0687	1.3064071981397163
       7.2225     166.2914	1.8116094711114732
       7.2285      86.0109	0.296300125454243
       7.1393      78.3850	0.6592806849279018
       6.7947      85.4276	0.9930541474965997
       7.3863      85.0602	0.21577991820123454
       8.7032     171.8436	1.4778360085427753
       8.1395     174.7599	2.9823451083050845
       6.9655      70.6711	0.9336131876169782
       7.1739      82.1856	0.28567550111662143
       7.5543      80.0949	0.27522087808085693
       7.1806      91.8238	0.307100371349164
       7.1696      98.9936	0.9626579692807606
       7.1917      91.1984	0.307100371349164
       7.3609     145.5708	0.8050826813566054
       7.1313     149.7847	0.5885739287239735
       6.7004     160.5222	1.3064071981397163
       7.0507     154.2387	0.509755601502893
       6.9852     151.6938	1.0937762016957304
       7.3506     147.9358	1.257985049134474
       7.1084     147.6893	0.8050826813566054
       7.2655     151.3931	0.6977270676428855
       7.6521     151.6109	1.257985049134474
       6.8058     161.5611	0.9930541474965997
       7.1546     147.9168	0.9626579692807606
       7.2334     151.9307	0.7821540129919224
       7.3020     144.5603	1.4155603370586292
       7.6005     156.8607	1.0249336407649068
       6.9643     141.2248	1.546678569473599
       7.7746     135.6262	1.3064071981397163
       7.4910     145.8887	0.8791316443362023
       7.6865     137.3081	1.3064071981397163
       7.1786     132.0319	1.8116094711114732
       7.8073     141.1889	1.3587071033336047
       7.2941      88.7474	0.2063783171500333
       7.0905      82.7113	0.388156371990128
       7.0086      77.3653	0.7178332694157428
       7.2857      86.5232	0.225318773743016
       7.6301      86.7330	0.31808214245708655
       7.2116      87.7206	0.296300125454243
       7.6336     138.2254	1.546678569473599
       6.9659     158.3976	0.6782211415208845
       6.8907     159.7389	1.0249336407649068
       7.0146     155.7878	0.6977270676428855
       7.4471      92.9463	0.28567550111662143
       7.2120      71.3933	0.8050826813566054
       7.0713      88.7244	0.46665866534773226
       7.2116      64.0024	1.4155603370586292
       7.2347      96.7611	0.9058047355557362
       7.4144      89.5234	0.37594293227998765
       6.9365      80.2892	0.5401517797187312
       7.6413      87.0873	0.31808214245708655
       6.9639      78.2630	0.46665866534773226
       6.8525      80.9431	0.7600027391270325
       7.1420     132.5061	1.6236380049714798
       7.4763     140.2619	0.9626579692807606
       7.3808     150.8418	0.9626579692807606
       7.4189     136.8299	1.0584486793177321
       6.6554      73.9174	1.2129051069049002
       7.3399      75.1467	0.6592806849279018
       6.9199      69.2276	1.0937762016957304
       7.1529      82.4405	0.28567550111662143
       7.6100      81.8292	0.46665866534773226
       7.2388      91.8185	0.4807108198391097
       6.5388      63.0733	1.3064071981397163
       6.7306      73.1168	1.4778360085427753
       6.9973      89.8649	0.34061540990198935
       7.1637      89.4550	0.1700689764054797
       7.3480     128.5545	1.4155603370586292
       6.8072     138.0693	1.6236380049714798
       7.6566      90.0159	0.388156371990128
       8.3816     103.8408	0.73857786889449
       8.5266     104.9285	0.9336131876169782
       8.2590      97.9451	0.7600027391270325
       7.6960      90.1506	0.388156371990128
       7.4423      85.3371	0.27522087808085693
       7.1402      84.7804	0.4132902398830094
       7.3893      53.7695	2.0765403727493474
       7.2859     164.0463	1.4778360085427753
       7.2349     159.2681	0.6229713441833473
       6.4084      69.6246	1.7108874169123434
       7.1455      77.7424	0.4132902398830094
       7.2381      74.1325	0.6592806849279018
       7.0530      74.8061	0.509755601502893
       7.3123      79.2899	0.37594293227998765
       7.2843      84.7589	0.28567550111662143
       7.3155     149.6279	0.6055463115398636
       7.0680     141.5325	1.1707356371936113
       6.5378     157.1478	2.0765403727493474
       7.4811     149.1403	0.9336131876169782
       6.9305     146.4489	1.3587071033336047
       6.6929     165.9436	1.6236380049714798
       6.8971     154.3628	0.8288453000578553
       6.8212     156.5668	0.9930541474965997
       7.0945     150.3089	0.7178332694157428
       7.1496     157.5483	0.7600027391270325
       7.8651      73.3347	1.4778360085427753
       7.2666      91.3899	0.388156371990128
       7.4437      87.1520	0.17895890945872583
       7.9927      73.5854	1.2129051069049002
       7.8572      79.7390	0.6229713441833473
       7.5726      89.3095	0.27522087808085693
       7.6633     153.7993	1.546678569473599
       7.1653     149.3385	0.73857786889449
       7.3188      85.0039	0.25480046615527563
       7.4476      87.1291	0.17895890945872583
       7.3889     147.0634	1.257985049134474
       6.9564     145.9684	1.3587071033336047
       7.0388     146.0984	0.9930541474965997
       7.4538     129.7827	1.7108874169123434
       7.5895     142.9215	1.2129051069049002
       7.3579     129.6151	1.257985049134474
       7.0252     148.7755	0.7821540129919224
       7.7583     157.6692	1.546678569473599
       7.9937      84.0610	0.6977270676428855
       7.7073      84.3714	0.225318773743016
       7.4071      77.6296	0.6055463115398636
       7.7147      68.7194	1.4155603370586292
       7.4598      93.7191	0.46665866534773226
       7.6727      77.6076	0.9626579692807606
       7.5327      84.6327	0.4807108198391097
       8.0974      80.0451	0.9336131876169782
       7.9163      79.9021	0.6977270676428855
       7.4616      69.2338	1.1311235092987522
       7.3056     153.9708	0.8050826813566054
       7.0278     139.4635	1.930738376320642
       8.1460      80.0517	0.5558971199204894
       7.6387      89.9534	0.34061540990198935
       7.5830      83.5281	0.27522087808085693
       8.0481      75.7926	0.9930541474965997
       8.2061      87.2991	0.7178332694157428
       8.1568      77.6768	0.8535048303618478
       7.6300      89.7076	0.34061540990198935
       7.6650      91.5654	0.388156371990128
       7.9829      87.0342	0.4529023677778685
       7.5837      75.0956	0.7600027391270325
       7.8376      93.8894	0.7600027391270325
       7.7819      98.2154	0.9058047355557362
       7.4041      64.8529	1.3064071981397163
       7.4664      82.4891	0.509755601502893
       8.4466      64.6079	2.529442740527216
       7.2581      82.1152	0.34061540990198935
       8.0335     102.2238	0.9058047355557362
       7.9648      82.5897	0.5558971199204894
       7.4793      90.4295	0.4529023677778685
       8.3613      87.6014	0.9058047355557362
       6.2582      73.9805	1.6236380049714798
       6.0426      75.7444	2.9823451083050845
       7.9299      92.7982	0.4950718374891574
       7.7262      93.0544	0.5401517797187312
       6.5686      78.8107	1.2129051069049002
       6.8345      97.3332	1.3064071981397163
       7.4506      85.3205	0.3292516452140539
       7.1171      80.0562	0.388156371990128
       6.8680      74.0845	0.9336131876169782
       6.8598      75.8815	0.9336131876169782
       7.0572      71.0717	0.8288453000578553
       7.2697      82.9773	0.34061540990198935
       6.8052      64.4954	1.7108874169123434
       6.8557      71.6515	1.3064071981397163
       6.9509      61.0373	1.7108874169123434
       6.8840      51.8158	2.2645118388893426
       7.0559      75.2413	0.509755601502893
       6.7550      57.0792	1.930738376320642
       8.1966     143.5897	1.0937762016957304
       8.5000     138.8491	1.1311235092987522
       7.8628     142.6555	1.546678569473599
       8.3986     129.8452	1.4778360085427753
       8.1208     145.1622	1.257985049134474
