       7.7381      57.0575
       7.6614      65.3423
       7.8249      66.0190
       7.5615      51.8578
       7.4471      45.5329
       7.8325      61.4451
       7.9637      60.7781
       7.9261      64.3195
       7.7842      60.4754
       7.7450      62.5338
       8.1979      55.2455
       8.2933      55.9520
       8.1597      67.2457
       7.7212      55.6013
       7.8501      70.1059
       7.7514      57.1733
       8.0301      68.9429
       7.6004      69.3884
       7.4623      70.0246
       8.0983      60.8423
       8.0016      60.1435
       7.9795      70.5711
       8.1798      56.4877
       7.9068      58.7020
       7.3405      64.1502
       8.0616      45.6017
       7.7949      52.6565
       8.2803      72.0907
       8.6994      66.6631
       8.5611      80.4127
       8.1518      68.6923
       8.4925      67.3082
       8.4927      71.0174
       7.7490      71.4687
       8.4803      66.4082
       7.3791      43.3429
       7.3047      48.2012
       7.8400      73.8382
       8.1717      85.3839
       8.6758      75.1820
       8.4119      72.2506
       7.9654      70.6555
       8.3860      71.2355
       8.0391      73.4387
       8.0013      76.8821
       8.1203      77.6907
       7.8670      77.6731
       7.3362      32.2245
       6.7140      44.5322
       7.7745      70.8436
       8.3066      76.8999
       8.3135      77.8201
       8.3755      85.5034
       7.9992      72.4022
       8.3587      79.5384
       8.3423      76.6944
       8.2952      77.7324
       7.9596      82.8618
       8.5170      67.8384
       9.0039      87.8930
       8.6550      87.2267
       7.9157      69.8342
       7.8459      78.6672
       8.0752      89.4997
       8.6527      75.9414
       7.9899      78.8678
       8.6118      76.6716
       6.5818      30.0261
       7.5102      27.0565
       8.4672      73.3370
       8.2719      82.2260
       8.5010      83.5601
       8.3674      70.2764
       8.0499      78.9206
       8.0903      73.9957
       8.1994      78.1869
       8.3177      81.2210
       8.3137      91.2618
       8.6252      68.9707
       8.1630      72.4696
       8.0628      75.9643
       7.8709      71.5105
       7.9219      74.2739
       8.2770      78.0872
       8.0086      76.0580
       7.9937      75.3085
       7.6596      71.6581
       7.9355      74.9591
       8.0648      70.1015
       7.6083      77.7842
       7.8676      73.3502
       8.2237      70.7836
       8.1666      70.1925
       7.8378      67.8124
       7.8889      76.0343
       8.5159      85.7503
       8.4817      76.3664
       8.1819      69.6403
       8.4080      71.7742
       8.1018      86.1980
       8.8648      84.7251
       8.3209      77.4167
       8.2527      74.4634
       7.9026      74.2654
       7.8770      77.8312
       7.6225      70.9746
       8.1820      75.5492
       7.9877      80.8067
       7.7090      84.4765
       8.4616      72.0743
       9.0569      65.8804
       8.5585      69.6747
       8.3223      76.7416
       8.0812      64.1688
       8.4715      68.5307
       8.1665      74.7430
       8.2177      76.7573
       8.3287      65.0687
       8.0098      79.9576
       7.8559      68.0633
       8.6247      75.9412
       8.5123      65.0022
       7.7531      78.4208
       7.9124      67.3456
       8.3738      64.0770
       7.9015      70.6541
       8.2209      79.5560
       7.7898      70.4511
       8.1690      84.2905
       7.9933      80.9943
       8.2287      74.0582
       8.7437      70.9087
       8.3717      67.7264
       8.0261      78.0229
       8.1709      72.7068
       8.2310      74.4407
       8.1530      75.8127
       8.0552      67.9590
       8.0605      73.4023
       7.9473      66.3970
       8.1764      71.2934
       7.9797      68.6301
       7.9261      68.4372
       8.5254      50.0704
       8.5530      64.4192
       8.3889      79.4959
       7.7955      82.0280
       7.9887      77.1005
       8.0723      71.7106
       8.1586      79.3477
       8.1226      76.7305
       8.2953      77.3565
       7.7692      76.2214
       7.8741      67.3759
       7.4791      78.3167
       8.1208      70.2531
       8.2981      73.5960
       8.7764      83.4226
       8.5285      63.5524
       8.7579      74.6129
       8.3725      81.4146
       8.0173      80.7887
       8.3073      71.5682
       8.1071      80.5025
       8.1160      77.9387
       9.1633     133.6019
       9.3033     131.2611
       8.2969      78.5023
       7.9582      81.0646
       8.2569      74.9083
       7.8985      88.6911
       8.3637      76.4982
       8.2005      73.3292
       8.1433      73.9221
       8.3433      75.0717
       8.3667      78.6565
       8.5962      68.9409
       8.0311      73.1714
       8.3016      67.4382
       7.6389      76.2436
       7.7556      69.5454
       7.8672      77.5350
       8.2424      74.5737
       7.9683      68.7662
       7.9178      67.8250
       7.7399      80.1286
       7.6734      70.8941
       7.9484      63.4104
       7.7457      80.5571
       7.5565      73.8698
       7.6686      64.0409
       7.4226      66.5770
       7.9153      78.3984
       8.0698      68.3820
       8.3355      74.5200
       8.3334     138.0209
       8.2257     104.0273
       7.7349      75.1282
       7.6009      70.0952
       8.3205      63.3573
       7.9433      71.3468
       7.8762      77.4486
       7.7245      64.9008
       7.9913      77.8036
       7.7284      71.8361
       7.6375      66.9233
       7.7869      68.9452
       8.3265      70.2054
       7.9355      72.1477
       7.9559      72.7505
       8.5372      76.3814
       7.8570      66.9679
       7.7177      60.0004
       7.6424      66.9338
       7.6186      71.7767
       7.7074      74.3462
       7.9692      71.3455
       7.7596      71.9865
       7.8097      75.9509
       8.0376      90.7676
       7.9300      76.2288
       7.8746      66.3719
       8.2247      67.4229
       8.2095      70.0695
       7.9784      65.6685
       7.8721      73.4911
       7.6495      68.9010
       7.6622      68.2948
       8.1945      65.7259
       7.8816      75.3884
       8.0197      75.2447
       7.9070      78.2484
       8.4706      80.8680
       8.3326      72.2120
       7.9146      74.8239
       8.1768      86.1021
       7.6339      66.4761
       8.1082      69.5094
       7.9938      71.1767
       8.1845      79.1175
       7.9589      69.0190
       8.1910      72.0178
       8.4097      66.1869
       8.7471     178.7067
       8.5171     167.9612
       8.7557     176.7346
       9.0337     160.3166
       9.0019     163.5703
       9.1817     165.5149
       9.0720     158.9740
       8.3576     175.3501
       8.0507      75.9167
       7.8421      78.0043
       8.0273      67.2772
